"group_uid","player.treatment","subsession.round_number","manager","player.price"
"bothe_1__g3","M_exp_W_exp",14,"W_exp",200
"bothe_1__g4","M_exp_W_exp",14,"W_exp",280
"bothe_1__g5","M_exp_W_exp",14,"W_exp",288
"bothe_2__g1","M_exp_W_exp",14,"W_exp",230
"bothe_2__g2","M_exp_W_exp",14,"W_exp",250
"bothe_2__g3","M_exp_W_exp",14,"W_exp",135
"bothe_2__g4","M_exp_W_exp",14,"W_exp",125
"bothe_2__g5","M_exp_W_exp",14,"W_exp",125
"MnoWe_1__g1","M_no_W_exp",15,"W_exp",510
"MnoWe_1__g2","M_no_W_exp",15,"W_exp",200
"MnoWe_1__g3","M_no_W_exp",15,"W_exp",300
"MnoWe_1__g4","M_no_W_exp",15,"W_exp",490
"MnoWe_1__g5","M_no_W_exp",15,"W_exp",250
"MnoWe_2__g1","M_no_W_exp",15,"W_exp",200
"MnoWe_2__g2","M_no_W_exp",15,"W_exp",330
"MnoWe_2__g3","M_no_W_exp",15,"W_exp",530
"MnoWe_2__g4","M_no_W_exp",15,"W_exp",520
"MnoWe_2__g5","M_no_W_exp",15,"W_exp",352
"bothe_1__g1","M_exp_W_exp",15,"W_exp",224
"bothe_1__g2","M_exp_W_exp",15,"W_exp",300
"bothe_1__g3","M_exp_W_exp",15,"W_exp",200
"bothe_1__g4","M_exp_W_exp",15,"W_exp",280
"bothe_1__g5","M_exp_W_exp",15,"W_exp",285
"bothe_2__g1","M_exp_W_exp",15,"W_exp",220
"bothe_2__g2","M_exp_W_exp",15,"W_exp",251
"bothe_2__g3","M_exp_W_exp",15,"W_exp",139
"bothe_2__g4","M_exp_W_exp",15,"W_exp",125
"bothe_2__g5","M_exp_W_exp",15,"W_exp",126
"MnoWe_1__g1","M_no_W_exp",16,"W_exp",500
"MnoWe_1__g2","M_no_W_exp",16,"W_exp",180
"MnoWe_1__g3","M_no_W_exp",16,"W_exp",275
"MnoWe_1__g4","M_no_W_exp",16,"W_exp",500
"MnoWe_1__g5","M_no_W_exp",16,"W_exp",200
"MnoWe_2__g1","M_no_W_exp",16,"W_exp",200
"MnoWe_2__g2","M_no_W_exp",16,"W_exp",340
"MnoWe_2__g3","M_no_W_exp",16,"W_exp",540
"MnoWe_2__g4","M_no_W_exp",16,"W_exp",535
"MnoWe_2__g5","M_no_W_exp",16,"W_exp",353
"bothe_1__g1","M_exp_W_exp",16,"W_exp",232
"bothe_1__g2","M_exp_W_exp",16,"W_exp",300
"bothe_1__g3","M_exp_W_exp",16,"W_exp",195
"bothe_1__g4","M_exp_W_exp",16,"W_exp",280
"bothe_1__g5","M_exp_W_exp",16,"W_exp",285
"bothe_2__g1","M_exp_W_exp",16,"W_exp",205
"bothe_2__g2","M_exp_W_exp",16,"W_exp",260
"bothe_2__g3","M_exp_W_exp",16,"W_exp",138
"bothe_2__g4","M_exp_W_exp",16,"W_exp",125
"bothe_2__g5","M_exp_W_exp",16,"W_exp",125
"MnoWe_1__g1","M_no_W_exp",17,"W_exp",520
"MnoWe_1__g2","M_no_W_exp",17,"W_exp",165
"MnoWe_1__g3","M_no_W_exp",17,"W_exp",250
"MnoWe_1__g4","M_no_W_exp",17,"W_exp",510
"MnoWe_1__g5","M_no_W_exp",17,"W_exp",167
"MnoWe_2__g1","M_no_W_exp",17,"W_exp",200
"MnoWe_2__g2","M_no_W_exp",17,"W_exp",350
"MnoWe_2__g3","M_no_W_exp",17,"W_exp",540
"MnoWe_2__g4","M_no_W_exp",17,"W_exp",550
"MnoWe_2__g5","M_no_W_exp",17,"W_exp",350
"bothe_1__g1","M_exp_W_exp",17,"W_exp",240
"bothe_1__g2","M_exp_W_exp",17,"W_exp",210
"bothe_1__g3","M_exp_W_exp",17,"W_exp",195
"bothe_1__g4","M_exp_W_exp",17,"W_exp",275
"bothe_1__g5","M_exp_W_exp",17,"W_exp",285
"bothe_2__g1","M_exp_W_exp",17,"W_exp",190
"bothe_2__g2","M_exp_W_exp",17,"W_exp",250
"bothe_2__g3","M_exp_W_exp",17,"W_exp",140
"bothe_2__g4","M_exp_W_exp",17,"W_exp",125
"bothe_2__g5","M_exp_W_exp",17,"W_exp",125
"MnoWe_1__g1","M_no_W_exp",18,"W_exp",550
"MnoWe_1__g2","M_no_W_exp",18,"W_exp",165
"MnoWe_1__g3","M_no_W_exp",18,"W_exp",228
"MnoWe_1__g4","M_no_W_exp",18,"W_exp",519
"MnoWe_1__g5","M_no_W_exp",18,"W_exp",149
"MnoWe_2__g1","M_no_W_exp",18,"W_exp",200
"MnoWe_2__g2","M_no_W_exp",18,"W_exp",364
"MnoWe_2__g3","M_no_W_exp",18,"W_exp",550
"MnoWe_2__g4","M_no_W_exp",18,"W_exp",550
"MnoWe_2__g5","M_no_W_exp",18,"W_exp",351
"bothe_1__g1","M_exp_W_exp",18,"W_exp",257
"bothe_1__g2","M_exp_W_exp",18,"W_exp",300
"bothe_1__g3","M_exp_W_exp",18,"W_exp",195
"bothe_1__g4","M_exp_W_exp",18,"W_exp",275
"bothe_1__g5","M_exp_W_exp",18,"W_exp",285
"bothe_2__g1","M_exp_W_exp",18,"W_exp",190
"bothe_2__g2","M_exp_W_exp",18,"W_exp",220
"bothe_2__g3","M_exp_W_exp",18,"W_exp",138
"bothe_2__g4","M_exp_W_exp",18,"W_exp",125
"bothe_2__g5","M_exp_W_exp",18,"W_exp",125
"MnoWe_1__g1","M_no_W_exp",19,"W_exp",580
"MnoWe_1__g2","M_no_W_exp",19,"W_exp",165
"MnoWe_1__g3","M_no_W_exp",19,"W_exp",200
"MnoWe_1__g4","M_no_W_exp",19,"W_exp",524
"MnoWe_1__g5","M_no_W_exp",19,"W_exp",160
"MnoWe_2__g1","M_no_W_exp",19,"W_exp",201
"MnoWe_2__g2","M_no_W_exp",19,"W_exp",365
"MnoWe_2__g3","M_no_W_exp",19,"W_exp",550
"MnoWe_2__g4","M_no_W_exp",19,"W_exp",540
"MnoWe_2__g5","M_no_W_exp",19,"W_exp",351
"bothe_1__g1","M_exp_W_exp",19,"W_exp",252
"bothe_1__g2","M_exp_W_exp",19,"W_exp",300
"bothe_1__g3","M_exp_W_exp",19,"W_exp",196
"bothe_1__g4","M_exp_W_exp",19,"W_exp",270
"bothe_1__g5","M_exp_W_exp",19,"W_exp",285
"bothe_2__g1","M_exp_W_exp",19,"W_exp",188
"bothe_2__g2","M_exp_W_exp",19,"W_exp",200
"bothe_2__g3","M_exp_W_exp",19,"W_exp",135
"bothe_2__g4","M_exp_W_exp",19,"W_exp",125
"bothe_2__g5","M_exp_W_exp",19,"W_exp",125
"MnoWe_1__g1","M_no_W_exp",20,"W_exp",599
"MnoWe_1__g2","M_no_W_exp",20,"W_exp",165
"MnoWe_1__g3","M_no_W_exp",20,"W_exp",170
"MnoWe_1__g4","M_no_W_exp",20,"W_exp",530
"MnoWe_1__g5","M_no_W_exp",20,"W_exp",139
"MnoWe_2__g1","M_no_W_exp",20,"W_exp",199
"MnoWe_2__g2","M_no_W_exp",20,"W_exp",370
"MnoWe_2__g3","M_no_W_exp",20,"W_exp",552
"MnoWe_2__g4","M_no_W_exp",20,"W_exp",490
"MnoWe_2__g5","M_no_W_exp",20,"W_exp",351
"bothe_1__g1","M_exp_W_exp",20,"W_exp",243
"bothe_1__g2","M_exp_W_exp",20,"W_exp",300
"bothe_1__g3","M_exp_W_exp",20,"W_exp",200
"bothe_1__g4","M_exp_W_exp",20,"W_exp",270
"bothe_1__g5","M_exp_W_exp",20,"W_exp",286
"bothe_2__g1","M_exp_W_exp",20,"W_exp",180
"bothe_2__g2","M_exp_W_exp",20,"W_exp",175
"bothe_2__g3","M_exp_W_exp",20,"W_exp",136
"bothe_2__g4","M_exp_W_exp",20,"W_exp",125
"bothe_2__g5","M_exp_W_exp",20,"W_exp",125
"bothno_1__g1","M_no_W_no",11,"W_no",110
"bothno_1__g2","M_no_W_no",11,"W_no",110
"bothno_1__g3","M_no_W_no",11,"W_no",300
"bothno_1__g4","M_no_W_no",11,"W_no",200
"bothno_1__g5","M_no_W_no",11,"W_no",400
"botno_2__g1","M_no_W_no",11,"W_no",174
"botno_2__g2","M_no_W_no",11,"W_no",100
"botno_2__g3","M_no_W_no",11,"W_no",150
"botno_2__g4","M_no_W_no",11,"W_no",200
"botno_2__g5","M_no_W_no",11,"W_no",250
"MeWno_1__g1","M_exp_W_no",11,"W_no",50
"MeWno_1__g2","M_exp_W_no",11,"W_no",134
"MeWno_1__g3","M_exp_W_no",11,"W_no",151
"MeWno_1__g4","M_exp_W_no",11,"W_no",110
"MeWno_1__g5","M_exp_W_no",11,"W_no",110
"MeWno_2__g1","M_exp_W_no",11,"W_no",50
"MeWno_2__g2","M_exp_W_no",11,"W_no",250
"MeWno_2__g3","M_exp_W_no",11,"W_no",150
"MeWno_2__g4","M_exp_W_no",11,"W_no",200
"MeWno_2__g5","M_exp_W_no",11,"W_no",150
"bothno_1__g1","M_no_W_no",12,"W_no",100
"bothno_1__g2","M_no_W_no",12,"W_no",120
"bothno_1__g3","M_no_W_no",12,"W_no",300
"bothno_1__g4","M_no_W_no",12,"W_no",200
"bothno_1__g5","M_no_W_no",12,"W_no",400
"botno_2__g1","M_no_W_no",12,"W_no",199
"botno_2__g2","M_no_W_no",12,"W_no",100
"botno_2__g3","M_no_W_no",12,"W_no",140
"botno_2__g4","M_no_W_no",12,"W_no",201
"botno_2__g5","M_no_W_no",12,"W_no",275
"MeWno_1__g1","M_exp_W_no",12,"W_no",50
"MeWno_1__g2","M_exp_W_no",12,"W_no",150
"MeWno_1__g3","M_exp_W_no",12,"W_no",155
"MeWno_1__g4","M_exp_W_no",12,"W_no",100
"MeWno_1__g5","M_exp_W_no",12,"W_no",110
"MeWno_2__g1","M_exp_W_no",12,"W_no",70
"MeWno_2__g2","M_exp_W_no",12,"W_no",200
"MeWno_2__g3","M_exp_W_no",12,"W_no",151
"MeWno_2__g4","M_exp_W_no",12,"W_no",175
"MeWno_2__g5","M_exp_W_no",12,"W_no",149
"bothno_1__g1","M_no_W_no",13,"W_no",110
"bothno_1__g2","M_no_W_no",13,"W_no",110
"bothno_1__g3","M_no_W_no",13,"W_no",275
"bothno_1__g4","M_no_W_no",13,"W_no",200
"bothno_1__g5","M_no_W_no",13,"W_no",400
"botno_2__g1","M_no_W_no",13,"W_no",225
"botno_2__g2","M_no_W_no",13,"W_no",91
"botno_2__g3","M_no_W_no",13,"W_no",138
"botno_2__g4","M_no_W_no",13,"W_no",205
"botno_2__g5","M_no_W_no",13,"W_no",260
"MeWno_1__g1","M_exp_W_no",13,"W_no",40
"MeWno_1__g2","M_exp_W_no",13,"W_no",155
"MeWno_1__g3","M_exp_W_no",13,"W_no",159
"MeWno_1__g4","M_exp_W_no",13,"W_no",100
"MeWno_1__g5","M_exp_W_no",13,"W_no",108
"MeWno_2__g1","M_exp_W_no",13,"W_no",55
"MeWno_2__g2","M_exp_W_no",13,"W_no",150
"MeWno_2__g3","M_exp_W_no",13,"W_no",150
"MeWno_2__g4","M_exp_W_no",13,"W_no",171
"MeWno_2__g5","M_exp_W_no",13,"W_no",140
"bothno_1__g1","M_no_W_no",14,"W_no",120
"bothno_1__g2","M_no_W_no",14,"W_no",112
"bothno_1__g3","M_no_W_no",14,"W_no",300
"bothno_1__g4","M_no_W_no",14,"W_no",200
"bothno_1__g5","M_no_W_no",14,"W_no",400
"botno_2__g1","M_no_W_no",14,"W_no",200
"botno_2__g2","M_no_W_no",14,"W_no",100
"botno_2__g3","M_no_W_no",14,"W_no",135
"botno_2__g4","M_no_W_no",14,"W_no",202
"botno_2__g5","M_no_W_no",14,"W_no",250
"MeWno_1__g1","M_exp_W_no",14,"W_no",40
"MeWno_1__g2","M_exp_W_no",14,"W_no",160
"MeWno_1__g3","M_exp_W_no",14,"W_no",160
"MeWno_1__g4","M_exp_W_no",14,"W_no",101
"MeWno_1__g5","M_exp_W_no",14,"W_no",106
"MeWno_2__g1","M_exp_W_no",14,"W_no",55
"MeWno_2__g2","M_exp_W_no",14,"W_no",100
"MeWno_2__g3","M_exp_W_no",14,"W_no",150
"MeWno_2__g4","M_exp_W_no",14,"W_no",168
"MeWno_2__g5","M_exp_W_no",14,"W_no",139
"bothno_1__g1","M_no_W_no",15,"W_no",150
"bothno_1__g2","M_no_W_no",15,"W_no",115
"bothno_1__g3","M_no_W_no",15,"W_no",220
"bothno_1__g4","M_no_W_no",15,"W_no",200
"bothno_1__g5","M_no_W_no",15,"W_no",400
"botno_2__g1","M_no_W_no",15,"W_no",175
"botno_2__g2","M_no_W_no",15,"W_no",90
"botno_2__g3","M_no_W_no",15,"W_no",130
"botno_2__g4","M_no_W_no",15,"W_no",204
"botno_2__g5","M_no_W_no",15,"W_no",229
"MeWno_1__g1","M_exp_W_no",15,"W_no",30
"MeWno_1__g2","M_exp_W_no",15,"W_no",150
"MeWno_1__g3","M_exp_W_no",15,"W_no",160
"MeWno_1__g4","M_exp_W_no",15,"W_no",103
"MeWno_1__g5","M_exp_W_no",15,"W_no",102
"MeWno_2__g1","M_exp_W_no",15,"W_no",50
"MeWno_2__g2","M_exp_W_no",15,"W_no",300
"MeWno_2__g3","M_exp_W_no",15,"W_no",149
"MeWno_2__g4","M_exp_W_no",15,"W_no",165
"MeWno_2__g5","M_exp_W_no",15,"W_no",130
"bothno_1__g1","M_no_W_no",16,"W_no",135
"bothno_1__g2","M_no_W_no",16,"W_no",116
"bothno_1__g3","M_no_W_no",16,"W_no",212
"bothno_1__g4","M_no_W_no",16,"W_no",200
"bothno_1__g5","M_no_W_no",16,"W_no",400
"botno_2__g1","M_no_W_no",16,"W_no",180
"botno_2__g2","M_no_W_no",16,"W_no",80
"botno_2__g3","M_no_W_no",16,"W_no",128
"botno_2__g4","M_no_W_no",16,"W_no",201
"botno_2__g5","M_no_W_no",16,"W_no",240
"MeWno_1__g1","M_exp_W_no",16,"W_no",30
"MeWno_1__g2","M_exp_W_no",16,"W_no",148
"MeWno_1__g3","M_exp_W_no",16,"W_no",161
"MeWno_1__g4","M_exp_W_no",16,"W_no",105
"MeWno_1__g5","M_exp_W_no",16,"W_no",103
"MeWno_2__g1","M_exp_W_no",16,"W_no",49
"MeWno_2__g2","M_exp_W_no",16,"W_no",200
"MeWno_2__g3","M_exp_W_no",16,"W_no",148
"MeWno_2__g4","M_exp_W_no",16,"W_no",160
"MeWno_2__g5","M_exp_W_no",16,"W_no",125
"bothno_1__g1","M_no_W_no",17,"W_no",135
"bothno_1__g2","M_no_W_no",17,"W_no",117
"bothno_1__g3","M_no_W_no",17,"W_no",215
"bothno_1__g4","M_no_W_no",17,"W_no",201
"bothno_1__g5","M_no_W_no",17,"W_no",400
"botno_2__g1","M_no_W_no",17,"W_no",173
"botno_2__g2","M_no_W_no",17,"W_no",100
"botno_2__g3","M_no_W_no",17,"W_no",125
"botno_2__g4","M_no_W_no",17,"W_no",202
"botno_2__g5","M_no_W_no",17,"W_no",231
"MeWno_1__g1","M_exp_W_no",17,"W_no",19
"MeWno_1__g2","M_exp_W_no",17,"W_no",150
"MeWno_1__g3","M_exp_W_no",17,"W_no",162
"MeWno_1__g4","M_exp_W_no",17,"W_no",108
"MeWno_1__g5","M_exp_W_no",17,"W_no",105
"MeWno_2__g1","M_exp_W_no",17,"W_no",45
"MeWno_2__g2","M_exp_W_no",17,"W_no",200
"MeWno_2__g3","M_exp_W_no",17,"W_no",145
"MeWno_2__g4","M_exp_W_no",17,"W_no",160
"MeWno_2__g5","M_exp_W_no",17,"W_no",128
"bothno_1__g1","M_no_W_no",18,"W_no",140
"bothno_1__g2","M_no_W_no",18,"W_no",118
"bothno_1__g3","M_no_W_no",18,"W_no",200
"bothno_1__g4","M_no_W_no",18,"W_no",202
"bothno_1__g5","M_no_W_no",18,"W_no",400
"botno_2__g1","M_no_W_no",18,"W_no",170
"botno_2__g2","M_no_W_no",18,"W_no",100
"botno_2__g3","M_no_W_no",18,"W_no",123
"botno_2__g4","M_no_W_no",18,"W_no",200
"botno_2__g5","M_no_W_no",18,"W_no",220
"MeWno_1__g1","M_exp_W_no",18,"W_no",15
"MeWno_1__g2","M_exp_W_no",18,"W_no",150
"MeWno_1__g3","M_exp_W_no",18,"W_no",164
"MeWno_1__g4","M_exp_W_no",18,"W_no",112
"MeWno_1__g5","M_exp_W_no",18,"W_no",102
"MeWno_2__g1","M_exp_W_no",18,"W_no",45
"MeWno_2__g2","M_exp_W_no",18,"W_no",200
"MeWno_2__g3","M_exp_W_no",18,"W_no",143
"MeWno_2__g4","M_exp_W_no",18,"W_no",160
"MeWno_2__g5","M_exp_W_no",18,"W_no",125
"bothno_1__g1","M_no_W_no",19,"W_no",135
"bothno_1__g2","M_no_W_no",19,"W_no",120
"bothno_1__g3","M_no_W_no",19,"W_no",185
"bothno_1__g4","M_no_W_no",19,"W_no",205
"bothno_1__g5","M_no_W_no",19,"W_no",400
"botno_2__g1","M_no_W_no",19,"W_no",190
"botno_2__g2","M_no_W_no",19,"W_no",100
"botno_2__g3","M_no_W_no",19,"W_no",120
"botno_2__g4","M_no_W_no",19,"W_no",200
"botno_2__g5","M_no_W_no",19,"W_no",208
"MeWno_1__g1","M_exp_W_no",19,"W_no",10
"MeWno_1__g2","M_exp_W_no",19,"W_no",151
"MeWno_1__g3","M_exp_W_no",19,"W_no",165
"MeWno_1__g4","M_exp_W_no",19,"W_no",115
"MeWno_1__g5","M_exp_W_no",19,"W_no",102
"MeWno_2__g1","M_exp_W_no",19,"W_no",50
"MeWno_2__g2","M_exp_W_no",19,"W_no",250
"MeWno_2__g3","M_exp_W_no",19,"W_no",140
"MeWno_2__g4","M_exp_W_no",19,"W_no",160
"MeWno_2__g5","M_exp_W_no",19,"W_no",125
"bothno_1__g1","M_no_W_no",20,"W_no",150
"bothno_1__g2","M_no_W_no",20,"W_no",125
"bothno_1__g3","M_no_W_no",20,"W_no",150
"bothno_1__g4","M_no_W_no",20,"W_no",210
"bothno_1__g5","M_no_W_no",20,"W_no",400
"botno_2__g1","M_no_W_no",20,"W_no",170
"botno_2__g2","M_no_W_no",20,"W_no",100
"botno_2__g3","M_no_W_no",20,"W_no",122
"botno_2__g4","M_no_W_no",20,"W_no",198
"botno_2__g5","M_no_W_no",20,"W_no",200
"MeWno_1__g1","M_exp_W_no",20,"W_no",11
"MeWno_1__g2","M_exp_W_no",20,"W_no",150
"MeWno_1__g3","M_exp_W_no",20,"W_no",167
"MeWno_1__g4","M_exp_W_no",20,"W_no",115
"MeWno_1__g5","M_exp_W_no",20,"W_no",103
"MeWno_2__g1","M_exp_W_no",20,"W_no",49
"MeWno_2__g2","M_exp_W_no",20,"W_no",200
"MeWno_2__g3","M_exp_W_no",20,"W_no",136
"MeWno_2__g4","M_exp_W_no",20,"W_no",158
"MeWno_2__g5","M_exp_W_no",20,"W_no",124
