session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
99iosefo,18,ebzeqzcf,6,portfolio,InstructionsPortfolio,1789367083,1,0,0
99iosefo,8,a6q31ex7,6,portfolio,InstructionsPortfolio,1789367083,1,0,0
99iosefo,3,rucumqi6,7,portfolio,Page1Experience,1789367084,1,0,0
99iosefo,24,ewpd3m8q,6,portfolio,InstructionsPortfolio,1789367090,1,0,0
99iosefo,21,an9ihpoe,6,portfolio,InstructionsPortfolio,1789367092,1,0,0
99iosefo,10,bnt5i99k,7,portfolio,Page1Experience,1789367102,1,0,0
99iosefo,4,lbzqe7lh,7,portfolio,Page1Experience,1789367102,1,0,0
99iosefo,13,s9ryf5kv,7,portfolio,Page1Experience,1789367104,1,0,0
99iosefo,2,a1q00v4p,7,portfolio,Page1Experience,1789367106,1,0,0
99iosefo,25,0tv7bd9u,6,portfolio,InstructionsPortfolio,1789367107,1,0,0
99iosefo,17,y5kgtmfb,7,portfolio,Page1Experience,1789367108,1,0,0
99iosefo,12,i44g0thi,7,portfolio,Page1Experience,1789367110,1,0,0
99iosefo,24,ewpd3m8q,7,portfolio,Page1Experience,1789367110,1,0,0
99iosefo,22,rbyuqaqn,7,portfolio,Page1Experience,1789367111,1,0,0
99iosefo,7,oqud1wxk,7,portfolio,Page1Experience,1789367119,1,0,0
99iosefo,14,oe31za5u,6,portfolio,InstructionsPortfolio,1789367121,1,0,0
99iosefo,15,v86y9zyn,6,portfolio,InstructionsPortfolio,1789367125,1,0,0
99iosefo,19,pb6d6kev,7,portfolio,Page1Experience,1789367126,1,0,0
99iosefo,16,3p6ks3hb,6,portfolio,InstructionsPortfolio,1789367131,1,0,0
99iosefo,8,a6q31ex7,7,portfolio,Page1Experience,1789367131,1,0,0
99iosefo,25,0tv7bd9u,7,portfolio,Page1Experience,1789367132,1,0,0
99iosefo,1,cfn8fv6w,6,portfolio,InstructionsPortfolio,1789367142,1,0,0
99iosefo,14,oe31za5u,7,portfolio,Page1Experience,1789367143,1,0,0
99iosefo,15,v86y9zyn,7,portfolio,Page1Experience,1789367144,1,0,0
99iosefo,6,2nkc141x,6,portfolio,InstructionsPortfolio,1789367145,1,0,0
99iosefo,20,m8xnbw73,7,portfolio,Page1Experience,1789367145,1,0,0
99iosefo,18,ebzeqzcf,7,portfolio,Page1Experience,1789367164,1,0,0
99iosefo,6,2nkc141x,7,portfolio,Page1Experience,1789367164,1,0,0
99iosefo,21,an9ihpoe,7,portfolio,Page1Experience,1789367168,1,0,0
99iosefo,16,3p6ks3hb,7,portfolio,Page1Experience,1789367170,1,0,0
99iosefo,1,cfn8fv6w,7,portfolio,Page1Experience,1789367175,1,0,0
99iosefo,5,i42igenv,7,portfolio,Page1Experience,1789367190,1,0,0
99iosefo,9,o60mnzij,8,portfolio,SyncAllocation,1789367190,1,0,1
99iosefo,16,3p6ks3hb,8,portfolio,SyncAllocation,1789367190,1,0,1
