session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
9l3zlzfa,14,xyqf41ao,6,portfolio,InstructionsPortfolio,1789439035,1,0,0
9l3zlzfa,16,7ww48hi4,6,portfolio,InstructionsPortfolio,1789439035,1,0,0
9l3zlzfa,23,diqkyqqr,6,portfolio,InstructionsPortfolio,1789439036,1,0,0
9l3zlzfa,25,u3a33dgt,6,portfolio,InstructionsPortfolio,1789439038,1,0,0
9l3zlzfa,3,9xg7erl3,7,portfolio,Page1Experience,1789439039,1,0,0
9l3zlzfa,10,z4s8evj8,7,portfolio,Page1Experience,1789439040,1,0,0
9l3zlzfa,21,x06ipo6j,6,portfolio,InstructionsPortfolio,1789439042,1,0,0
9l3zlzfa,2,q2jobopa,7,portfolio,Page1Experience,1789439043,1,0,0
9l3zlzfa,4,ixl976y0,6,portfolio,InstructionsPortfolio,1789439043,1,0,0
9l3zlzfa,20,hn8non3y,7,portfolio,Page1Experience,1789439043,1,0,0
9l3zlzfa,13,0i38ht6y,6,portfolio,InstructionsPortfolio,1789439047,1,0,0
9l3zlzfa,24,hi0vl1bf,7,portfolio,Page1Experience,1789439048,1,0,0
9l3zlzfa,16,7ww48hi4,7,portfolio,Page1Experience,1789439054,1,0,0
9l3zlzfa,14,xyqf41ao,7,portfolio,Page1Experience,1789439055,1,0,0
9l3zlzfa,6,d10dwe1h,6,portfolio,InstructionsPortfolio,1789439055,1,0,0
9l3zlzfa,18,h7o9v437,7,portfolio,Page1Experience,1789439058,1,0,0
9l3zlzfa,4,ixl976y0,7,portfolio,Page1Experience,1789439066,1,0,0
9l3zlzfa,25,u3a33dgt,7,portfolio,Page1Experience,1789439069,1,0,0
9l3zlzfa,13,0i38ht6y,7,portfolio,Page1Experience,1789439073,1,0,0
9l3zlzfa,1,u4sl54xk,7,portfolio,Page1Experience,1789439073,1,0,0
9l3zlzfa,6,d10dwe1h,7,portfolio,Page1Experience,1789439074,1,0,0
9l3zlzfa,12,yt1cbpza,7,portfolio,Page1Experience,1789439076,1,0,0
9l3zlzfa,21,x06ipo6j,7,portfolio,Page1Experience,1789439082,1,0,0
9l3zlzfa,23,diqkyqqr,7,portfolio,Page1Experience,1789439084,1,0,0
9l3zlzfa,19,9mimenbo,6,portfolio,InstructionsPortfolio,1789439092,1,0,0
9l3zlzfa,11,e8h7gvii,7,portfolio,Page1Experience,1789439094,1,0,0
9l3zlzfa,19,9mimenbo,7,portfolio,Page1Experience,1789439183,1,0,0
9l3zlzfa,9,pgjj4tqg,8,portfolio,SyncAllocation,1789439183,1,0,1
9l3zlzfa,2,q2jobopa,8,portfolio,SyncAllocation,1789439183,1,0,1
9l3zlzfa,24,hi0vl1bf,8,portfolio,SyncAllocation,1789439183,1,0,1
9l3zlzfa,4,ixl976y0,8,portfolio,SyncAllocation,1789439183,1,0,1
9l3zlzfa,25,u3a33dgt,8,portfolio,SyncAllocation,1789439183,1,0,1
9l3zlzfa,11,e8h7gvii,8,portfolio,SyncAllocation,1789439183,1,0,1
9l3zlzfa,15,g9pquzkd,8,portfolio,SyncAllocation,1789439183,1,0,1
9l3zlzfa,6,d10dwe1h,8,portfolio,SyncAllocation,1789439183,1,0,1
9l3zlzfa,20,hn8non3y,8,portfolio,SyncAllocation,1789439183,1,0,1
9l3zlzfa,7,0yq0zebw,8,portfolio,SyncAllocation,1789439183,1,0,1
9l3zlzfa,16,7ww48hi4,8,portfolio,SyncAllocation,1789439183,1,0,1
9l3zlzfa,10,z4s8evj8,8,portfolio,SyncAllocation,1789439183,1,0,1
9l3zlzfa,12,yt1cbpza,8,portfolio,SyncAllocation,1789439183,1,0,1
9l3zlzfa,13,0i38ht6y,8,portfolio,SyncAllocation,1789439183,1,0,1
9l3zlzfa,1,u4sl54xk,8,portfolio,SyncAllocation,1789439183,1,0,1
9l3zlzfa,23,diqkyqqr,8,portfolio,SyncAllocation,1789439183,1,0,1
9l3zlzfa,17,5fdw0rg1,8,portfolio,SyncAllocation,1789439183,1,0,1
9l3zlzfa,3,9xg7erl3,8,portfolio,SyncAllocation,1789439183,1,0,1
9l3zlzfa,18,h7o9v437,8,portfolio,SyncAllocation,1789439183,1,0,1
9l3zlzfa,14,xyqf41ao,8,portfolio,SyncAllocation,1789439183,1,0,1
9l3zlzfa,22,n9iynxtq,8,portfolio,SyncAllocation,1789439183,1,0,1
9l3zlzfa,8,7sfhy51b,8,portfolio,SyncAllocation,1789439183,1,0,1
9l3zlzfa,5,nqlqeq8n,8,portfolio,SyncAllocation,1789439183,1,0,1
9l3zlzfa,21,x06ipo6j,8,portfolio,SyncAllocation,1789439183,1,0,1
9l3zlzfa,19,9mimenbo,8,portfolio,SyncAllocation,1789439183,1,0,1
9l3zlzfa,18,h7o9v437,9,portfolio,InstructionsMarket,1789439189,1,0,0
9l3zlzfa,3,9xg7erl3,9,portfolio,InstructionsMarket,1789439196,1,0,0
9l3zlzfa,21,x06ipo6j,9,portfolio,InstructionsMarket,1789439197,1,0,0
9l3zlzfa,7,0yq0zebw,9,portfolio,InstructionsMarket,1789439197,1,0,0
9l3zlzfa,18,h7o9v437,10,portfolio,ComprehensionMarket,1789439201,1,0,0
9l3zlzfa,2,q2jobopa,9,portfolio,InstructionsMarket,1789439205,1,0,0
9l3zlzfa,17,5fdw0rg1,9,portfolio,InstructionsMarket,1789439211,1,0,0
9l3zlzfa,15,g9pquzkd,9,portfolio,InstructionsMarket,1789439214,1,0,0
9l3zlzfa,9,pgjj4tqg,9,portfolio,InstructionsMarket,1789439217,1,0,0
9l3zlzfa,18,h7o9v437,11,portfolio,InstructionsBeliefs,1789439217,1,0,0
9l3zlzfa,2,q2jobopa,10,portfolio,ComprehensionMarket,1789439218,1,0,0
9l3zlzfa,2,q2jobopa,11,portfolio,InstructionsBeliefs,1789439221,1,0,0
9l3zlzfa,3,9xg7erl3,10,portfolio,ComprehensionMarket,1789439223,1,0,0
9l3zlzfa,20,hn8non3y,9,portfolio,InstructionsMarket,1789439224,1,0,0
9l3zlzfa,9,pgjj4tqg,10,portfolio,ComprehensionMarket,1789439224,1,0,0
9l3zlzfa,21,x06ipo6j,10,portfolio,ComprehensionMarket,1789439229,1,0,0
9l3zlzfa,17,5fdw0rg1,10,portfolio,ComprehensionMarket,1789439229,1,0,0
9l3zlzfa,3,9xg7erl3,11,portfolio,InstructionsBeliefs,1789439231,1,0,0
9l3zlzfa,23,diqkyqqr,9,portfolio,InstructionsMarket,1789439233,1,0,0
9l3zlzfa,20,hn8non3y,10,portfolio,ComprehensionMarket,1789439236,1,0,0
9l3zlzfa,24,hi0vl1bf,9,portfolio,InstructionsMarket,1789439237,1,0,0
9l3zlzfa,11,e8h7gvii,9,portfolio,InstructionsMarket,1789439238,1,0,0
9l3zlzfa,21,x06ipo6j,11,portfolio,InstructionsBeliefs,1789439243,1,0,0
9l3zlzfa,15,g9pquzkd,10,portfolio,ComprehensionMarket,1789439245,1,0,0
9l3zlzfa,7,0yq0zebw,10,portfolio,ComprehensionMarket,1789439247,1,0,0
9l3zlzfa,15,g9pquzkd,11,portfolio,InstructionsBeliefs,1789439248,1,0,0
9l3zlzfa,5,nqlqeq8n,9,portfolio,InstructionsMarket,1789439253,1,0,0
9l3zlzfa,12,yt1cbpza,9,portfolio,InstructionsMarket,1789439254,1,0,0
9l3zlzfa,23,diqkyqqr,10,portfolio,ComprehensionMarket,1789439255,1,0,0
9l3zlzfa,14,xyqf41ao,9,portfolio,InstructionsMarket,1789439257,1,0,0
9l3zlzfa,11,e8h7gvii,10,portfolio,ComprehensionMarket,1789439258,1,0,0
9l3zlzfa,7,0yq0zebw,11,portfolio,InstructionsBeliefs,1789439258,1,0,0
9l3zlzfa,10,z4s8evj8,9,portfolio,InstructionsMarket,1789439258,1,0,0
9l3zlzfa,16,7ww48hi4,9,portfolio,InstructionsMarket,1789439259,1,0,0
9l3zlzfa,22,n9iynxtq,9,portfolio,InstructionsMarket,1789439260,1,0,0
