session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time_completed,round_number,timeout_happened,is_wait_page
ckhtfa5u,6,z7t2lpyk,141,portfolio,Clearing,1789545407,5,0,1
ckhtfa5u,7,dwx0my9x,141,portfolio,Clearing,1789545407,5,0,1
ckhtfa5u,8,uhxz6pjz,141,portfolio,Clearing,1789545407,5,0,1
ckhtfa5u,9,r39x605k,141,portfolio,Clearing,1789545407,5,0,1
ckhtfa5u,4,znk2pevv,132,portfolio,PageBidExperience,1789545466,5,0,0
ckhtfa5u,1,msd1f2iu,141,portfolio,Clearing,1789545467,5,0,1
ckhtfa5u,2,omrf04k4,141,portfolio,Clearing,1789545467,5,0,1
ckhtfa5u,3,duzxv1is,141,portfolio,Clearing,1789545467,5,0,1
ckhtfa5u,4,znk2pevv,141,portfolio,Clearing,1789545467,5,0,1
ckhtfa5u,5,rv5b38em,141,portfolio,Clearing,1789545467,5,0,1
ckhtfa5u,24,s16bmsk2,142,portfolio,SyncMarketRound,1789545468,5,0,1
ckhtfa5u,25,sjw641j3,142,portfolio,SyncMarketRound,1789545468,5,0,1
ckhtfa5u,20,6rdutaoz,142,portfolio,SyncMarketRound,1789545468,5,0,1
ckhtfa5u,10,yhliw46v,142,portfolio,SyncMarketRound,1789545468,5,0,1
ckhtfa5u,1,msd1f2iu,142,portfolio,SyncMarketRound,1789545468,5,0,1
ckhtfa5u,2,omrf04k4,142,portfolio,SyncMarketRound,1789545468,5,0,1
ckhtfa5u,6,z7t2lpyk,142,portfolio,SyncMarketRound,1789545468,5,0,1
ckhtfa5u,7,dwx0my9x,142,portfolio,SyncMarketRound,1789545468,5,0,1
ckhtfa5u,11,7abl389c,142,portfolio,SyncMarketRound,1789545468,5,0,1
ckhtfa5u,22,3mjtjuou,142,portfolio,SyncMarketRound,1789545468,5,0,1
ckhtfa5u,16,yxcpp681,142,portfolio,SyncMarketRound,1789545468,5,0,1
ckhtfa5u,17,09bse981,142,portfolio,SyncMarketRound,1789545468,5,0,1
ckhtfa5u,3,duzxv1is,142,portfolio,SyncMarketRound,1789545468,5,0,1
ckhtfa5u,12,6kns3oml,142,portfolio,SyncMarketRound,1789545468,5,0,1
ckhtfa5u,13,pp2e4xx5,142,portfolio,SyncMarketRound,1789545468,5,0,1
ckhtfa5u,21,21anldsa,142,portfolio,SyncMarketRound,1789545468,5,0,1
ckhtfa5u,23,5jtwpe9d,142,portfolio,SyncMarketRound,1789545468,5,0,1
ckhtfa5u,14,jid9ui4f,142,portfolio,SyncMarketRound,1789545468,5,0,1
ckhtfa5u,15,grwzfvbr,142,portfolio,SyncMarketRound,1789545468,5,0,1
ckhtfa5u,18,2p0bevly,142,portfolio,SyncMarketRound,1789545468,5,0,1
ckhtfa5u,19,raavz353,142,portfolio,SyncMarketRound,1789545468,5,0,1
ckhtfa5u,8,uhxz6pjz,142,portfolio,SyncMarketRound,1789545468,5,0,1
ckhtfa5u,9,r39x605k,142,portfolio,SyncMarketRound,1789545468,5,0,1
ckhtfa5u,4,znk2pevv,142,portfolio,SyncMarketRound,1789545468,5,0,1
ckhtfa5u,5,rv5b38em,142,portfolio,SyncMarketRound,1789545468,5,0,1
ckhtfa5u,22,3mjtjuou,161,portfolio,PageBidExperience,1789545482,6,0,0
ckhtfa5u,1,msd1f2iu,161,portfolio,PageBidExperience,1789545493,6,0,0
ckhtfa5u,21,21anldsa,161,portfolio,PageBidExperience,1789545493,6,0,0
ckhtfa5u,19,raavz353,161,portfolio,PageBidExperience,1789545495,6,0,0
ckhtfa5u,12,6kns3oml,161,portfolio,PageBidExperience,1789545495,6,0,0
ckhtfa5u,20,6rdutaoz,161,portfolio,PageBidExperience,1789545501,6,0,0
ckhtfa5u,15,grwzfvbr,161,portfolio,PageBidExperience,1789545504,6,0,0
ckhtfa5u,13,pp2e4xx5,161,portfolio,PageBidExperience,1789545504,6,0,0
ckhtfa5u,16,yxcpp681,161,portfolio,PageBidExperience,1789545506,6,0,0
ckhtfa5u,23,5jtwpe9d,161,portfolio,PageBidExperience,1789545509,6,0,0
ckhtfa5u,17,09bse981,161,portfolio,PageBidExperience,1789545513,6,0,0
ckhtfa5u,3,duzxv1is,161,portfolio,PageBidExperience,1789545513,6,0,0
ckhtfa5u,9,r39x605k,161,portfolio,PageBidExperience,1789545514,6,0,0
ckhtfa5u,11,7abl389c,161,portfolio,PageBidExperience,1789545515,6,0,0
ckhtfa5u,10,yhliw46v,161,portfolio,PageBidExperience,1789545518,6,0,0
ckhtfa5u,14,jid9ui4f,161,portfolio,PageBidExperience,1789545518,6,0,0
ckhtfa5u,13,pp2e4xx5,170,portfolio,Clearing,1789545519,6,0,1
ckhtfa5u,14,jid9ui4f,170,portfolio,Clearing,1789545519,6,0,1
ckhtfa5u,11,7abl389c,170,portfolio,Clearing,1789545519,6,0,1
ckhtfa5u,12,6kns3oml,170,portfolio,Clearing,1789545519,6,0,1
ckhtfa5u,15,grwzfvbr,170,portfolio,Clearing,1789545519,6,0,1
ckhtfa5u,25,sjw641j3,161,portfolio,PageBidExperience,1789545523,6,0,0
